Video_Id,Tittle,Name,Comment,Comment_Id,Time,Likes,Reply_Count,Label
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,silvia hermala sagala,BAGUSSS BANGETTT kerennnn,UgyFaC6PAcejTuvO7Sd4AaABAg,2019-04-17T04:08:17Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,zhenfang Vijaya,Aku gak suka karena ini untuk ku,UgxdlUsKvMTuXzdIHXh4AaABAg,2020-12-04T13:31:40Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,AMINNOR,Mantul,Ugyuq0L_JAuedyIgx0d4AaABAg,2019-04-09T09:42:00Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Soak05,Ahhaahaha mantap ada kaum kita hiyaa hiyaa hiiyyaaa,Ugxa6xMh8Ybe5KeSXL54AaABAg,2019-04-08T15:38:29Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Sapril Wijaya,"HAhahahahah mari trandingkan
Geser ki pop pok pop 😁😂😂",UgzyLB5DdDggBu_j2EN4AaABAg.8tVQZ5x5BgD8tVUXAzJSAE,2019-04-09T10:09:55Z,0,,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Dwi Prasetya Ananta,Salut. Jangan Golput !,UgznnkabhmEhWntvVdx4AaABAg,2019-04-12T04:45:22Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Najwa Almira,1:52 shiap🤣,Ugxfeeg-W02VFGXhykd4AaABAg,2019-04-08T16:26:22Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Sandy Birawa,Gw,UgwYuFOGfDLQd9crDHl4AaABAg.8u_QztScP328v6HQivjtli,2019-05-19T08:17:13Z,0,,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Papa Soni,SAYA 7 TAHUN DALAM YOUTUBE UNTUK SKINNYINDONESISAN24,Ugz8oLZen10iG_JRqgt4AaABAg,2019-04-13T03:37:30Z,1,0.0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Mirah Wahyu Ningsih,KEREN BANGET BANG💚💚,UgycwXu9LdjrzrlZTNN4AaABAg,2019-04-09T00:30:55Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Denis Prima,Nurhadi Aldo mana ?,UgxYxZ6Mo35itVslNdp4AaABAg,2019-04-09T06:41:00Z,0,0.0,1
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Riska Amalia,"Ngak tahu kah kabarnya papua juga merasa dibohongin tentang bbm , nanti tunggu aja tanggal mainnya siapa yang menang , rakyat sudah tahu hasil dari pencitraan .",UgzStrrzMVkeANhiC414AaABAg.8qD2VVBYdUu8qWQTAlgely,2019-01-25T05:19:29Z,0,,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Wahyuni Budiastuti,"Masih pegang posisi trendingg brayy⚡
The best SKINNY🔥",UgwZ_g9CFfLJLuytHeV4AaABAg,2019-04-18T16:28:46Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,N1ckX,gk nyangka udh 2 tahun lalu,UgxlKHcZGmoQDQcCw2l4AaABAg,2022-03-26T14:00:55Z,1,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Marino Fahtur Rahman,Mantapppp,UgxkA2EgPkDtn-mio-h4AaABAg,2019-04-09T07:31:46Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Ajeng Fajrina,Keren wooooo,UgyNXurwGyCcwMc5NYN4AaABAg,2019-04-12T08:50:42Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Doni Ramdan,"Pas baca bacain koment saya liat dikit nya populasi cebong disini gatau kenapa, mungkin udah sadar selama 4,5th sering dibohongin janji2. 


Salam Akal sehat #PAS02",Ugyr3vG94H6yn2JPyDR4AaABAg,2019-04-09T13:13:13Z,5,1.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,dimetrio abelardo,Masih bingung kok ga di tangkap,UgxJkbtcW_zZXA0ue-h4AaABAg,2021-12-07T18:17:49Z,0,2.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Ilham Satria,The best content everrrrr.........,UgyGpmStmBr9KtDb_yh4AaABAg,2020-06-13T15:01:09Z,148,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,M.saomi Dzikri,Gue nonton iklanya gak gue skip biar dapet adsensenya maksimal video kreatif begini harus mendapatkan apresiasi,UgyV-whidLcrwt92V9l4AaABAg,2019-04-11T02:58:28Z,6,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,yB PRODUCTION,Nice,UgwD0lmkAYFXJQqB-V14AaABAg,2019-04-10T03:55:12Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Neng Dim,Mantap keren asli,UgyJMUYZpWkbeUf9pl14AaABAg,2019-04-09T08:28:25Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Gery Azrian,Tru min,Ugw_acFjqXDOAI4kKcB4AaABAg.9CMqsE1TCl99DJIJaaamDe,2020-09-07T15:31:36Z,0,,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,DullPerfectforbes -Youtube roblox gaming channel.,JOKOWI,UgzpGF70BVYDAQ0wA4R4AaABAg,2019-04-20T13:59:03Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,FASIYNA,Ada kah yang masih nonton?,Ugwmn0P-GpKZ6-vYr1t4AaABAg,2020-04-06T15:08:26Z,2,0.0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Sun Yen Suhendro,WAJIB TRENDING !!!,UgxBgReTxbuv95ex7qx4AaABAg,2019-04-09T01:54:35Z,0,0.0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Nothing here,"2:25 mirip banget kek jokowi anjir wkwk, tapi gerak nya aja lebi jaman now",UgxFzjk-Kybn3lUuLNV4AaABAg,2019-04-09T16:23:35Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,A H,Salam dari 3001,Ugxb-2JpdiuilGvsoHJ4AaABAg.8tjR5mDTQz38uDeqjv8spe,2019-04-27T08:33:55Z,0,,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Selia K,This too funny and truee,Ugwp_gABESq4otBSzF54AaABAg,2019-04-10T06:41:27Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Herson Trianto,Gk Capek cuy,Ugwa43KfFrATr1CFsep4AaABAg.8tr39UWflyf8ts8RXWNjaI,2019-04-18T14:38:41Z,0,,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Wahyu Tri Utami,Gila ini keren banget. Ini baru youtubers. Segala detiknya ada nilai yg bisa diambil,Ugxg0d_nDYzlyuhmoaR4AaABAg,2019-04-14T17:09:22Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Nadia Putri barata,Mantapp🔥❤,Ugw2DScgxI9I1dZNdSh4AaABAg,2019-04-09T07:05:18Z,1,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Angga Fa,Itu 1 nya tretan muslim bukan,UgwDhNpM6rt4EMiNNwF4AaABAg.8tVEroxT-e28tVJ8QV0kCl,2019-04-09T08:30:25Z,0,,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,LəL Nyt Yuniati,The real content creators!,UgzJPFWHc3ga5IrNaZF4AaABAg,2020-12-07T14:38:44Z,1,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,24. M.Wildan Arya A,Best part 4:30,UgyrSPepnBZURUGZl5t4AaABAg,2019-04-11T07:08:34Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,annisa dwinda shafira,ASLIIIIIIIIIIIIIII PECTAH BENERRR!!,UgzHuA5uXyUCvI9Rk9d4AaABAg,2019-04-08T19:36:59Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,All in One Barokah,02 pak.. Nonton nya jgn sekali pak. Biar ngena gituh,Ugx-4DdlgxQzw9nM-NB4AaABAg.8tVeKcHI7O58tVgITNUh1o,2019-04-09T12:01:31Z,0,,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Anggraenytyas tyas,kelasssss,UgymA4r9miKjGcWKVqR4AaABAg,2019-04-11T04:14:56Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Hapiiizz',JANGAN  GOLPUT EAAA ~,UgzsjOOn8a9qZACU-xJ4AaABAg,2019-04-13T00:23:46Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Yudistira Adi Nugraha,Tamparan keras bentuk politik identitas di negeri ini,Ugwdlh9WT2gCdbrb4Et4AaABAg,2019-04-09T07:18:17Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Mr Gokil,"Rap Battle ini sangat menarik,kalau boleh buatin untuk cawapresnya juga dong!!!!!!!",Ugz18zdVsvBs1EF-QS14AaABAg,2019-04-12T20:32:00Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Yohanes Gamer HD,lol,UgxBFMvyBts9pd6PL914AaABAg.8u5xWDeal1w8uAGxr5K31R,2019-04-26T00:58:43Z,0,,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Leoni Sarah,Kerennnnnnn 😍😍😍😍😍,UgwBDBiOkuzI7eCrQo54AaABAg,2019-04-09T11:15:15Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Samsung Jtiga,Menit ke 1:12 mantap,UgxYe66uzN9c6tunN9l4AaABAg,2019-04-15T10:03:23Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Felivia Tan❄,2021 dan gw baru nonton ini 😅,Ugzbbmp9z9coHUOIz0t4AaABAg,2021-04-12T10:24:38Z,1,0.0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Gus Tanir,jokowi,UgyS8MzisXidNEcoit94AaABAg,2019-04-11T08:12:15Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Zainal,"apresiasi buat semua tim, keren. dari lirik sampe visual",UgxDu14xRdOcggoIAVx4AaABAg,2019-04-08T16:16:33Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Zhara,Nyindir pendukung aja ini mah pak,Ugzw8FmHlHg2gKVLQnF4AaABAg.8tcKagUEulY8tcMqvgu4u3,2019-04-12T11:36:47Z,0,,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Nurul Hana,"lu kira ngereport mv bts kek ngereport vlog youtubers indo wkwkwk. beda skala, useless, subscribersnya aja 2xnya atta, total viewersnya kalo video2 indo digabungin",Ugxedv4UXM_FGaXym6R4AaABAg.8thfXPVyNny8thiVWNt4RQ,2019-04-14T13:30:54Z,0,,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Apta Daniswara,Anjayy ada ML malah di sebutin wkwkwk  knp malah ML aku juga malah di sebutin kan aku pemain ML :v :v :v :v :v,UgwqpbRggKwwhbKA4CF4AaABAg,2020-07-16T09:09:19Z,0,5.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,musa saputra,"Mantap dah, ga bosen"" nonton nya,,,👍👍👍👍👍",Ugy5R9r9ZVtA_gyDrOJ4AaABAg,2019-04-10T11:43:44Z,1,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Karpet Alladin,"Kolom komentar disini bukan KALENDER YA bajingan!
Norak!",UgybCOoO00iT1mvqe9p4AaABAg,2020-12-14T14:28:46Z,1,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Aveda Soenarko,Ka dovi ka jo.  Wew wew wew trending,UgxEurwqW4k1WOYqJ2l4AaABAg,2019-04-09T18:29:45Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Ravel Hidersunk,Easy konten easy money,Ugy3mIzXpPUQB6BvsO54AaABAg.8tVphG3TyrQ8tVs6kyj_gZ,2019-04-09T13:44:46Z,0,,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,سَلْسَبِيلة,Keren bangett seluruh warga indonesia harus nonton 👏👏👏,Ugzqq_E2hmPmtGEzF-94AaABAg,2019-04-09T23:02:46Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Ichwan Udin,datang buat noton Coki sama muslim,UgxMvAbbLbaqxkYTeD14AaABAg,2019-04-13T02:03:37Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Gilang Bagoy,wow cool,UgyFHqXwJmqYxLnOjbN4AaABAg,2019-04-28T01:22:11Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,R.A Fauzi,Eh eh eh sumpah keren bangettt..,Ugy5M0gALyT_DjPUOfV4AaABAg,2019-04-08T13:48:33Z,1,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,akhbarmhmd _,Yang Udah Nonton Tapi Ada Lagi Di Beranda Trs Nonton Lagi Like broo Kita Samaan,UgzIRHTJSVJWJOi4RtN4AaABAg,2020-08-07T21:06:23Z,1,0.0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Nyoman Ay,awokawokkawok,UgwK_WL_-jraLl-n_0Z4AaABAg.9CUsUaNo1909DBY1Kpmzzm,2020-09-04T15:15:00Z,3,,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Update Anime,ikut ulama NU sesuai musyawarah nasioanal.aja.trimakasih,Ugz_rZhjozeKpg0IB4d4AaABAg,2019-04-10T11:30:30Z,1,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Thio Billian,Yaahh ketikung kpop tapi gapapa bung. That's great video. Gw ga pernah bosen nonton ini.,Ugz0IN3iul5VQHzT7lh4AaABAg,2019-04-14T04:43:26Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,w i n t e r n u r u l,Jokowi yang menang,UgwXx1Opa-MVkHp8bjR4AaABAg,2019-04-16T11:03:30Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Devan Aryawan,jadiin tranding 1 lagi cok jangan mau kalah sama plastik,UgwA8-yTPn077rvB8_t4AaABAg,2019-04-14T05:59:01Z,3,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Jalan Lintas,Trending wew,Ugy9SINVfeGBEKR0G054AaABAg,2019-04-09T16:45:15Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Alief Maulana Abrar,Hmmm bau-bau napking,UgxRVaHK99Z8QGMBGU94AaABAg.9BjyKVhHcWy9BlLuijPasV,2020-07-31T05:18:13Z,0,,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Akiru Syakir,Bantu subscribe youtube gw dong,UgwQM2OHIzkVDtu0PIN4AaABAg,2019-04-10T22:40:00Z,0,0.0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Nendy Akira,"Soalnya pak jokowi sdah pernah menjabat jd presiden jd bisa dinilai baik/buruknya kinerja beliau, sedangkan pak prabowo blum pernah menjabat jd presiden sehingga tdk bisa dinilai kinerjanya, jd nyerang lebih ke pribadi beliau. Jd gak bs di bandingin apple to apple (just my opinion) 😊",UgwdXpeKrd8tcxMXHyh4AaABAg.8tV8Pty1x_78tVCicL-9J8,2019-04-09T07:34:20Z,0,,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Piko,ahahah gw tim kpopers,Ugwcb_vUzYByrSo1YTB4AaABAg,2019-04-13T06:31:58Z,0,0.0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Annisa Regita,keren banget bang sumpah,UgzC_cTucvLWUUQdyE14AaABAg,2019-04-13T10:01:10Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Jihan Rossa,2:00 sumpah enak banget musiknyaaa,UgxukxONVgFTh3eWPHV4AaABAg,2019-04-12T03:01:28Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Nofiyan Anugerah Ahmilul Afif,Muanteb dah,UgxTco0jhNzdt_CWymZ4AaABAg,2019-04-09T13:42:05Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Nara Yogini,iye sih,UgxDdpWRmAdDKvNuyM14AaABAg.95bLunbWvxD96lwdvoHxt0,2020-03-29T04:11:00Z,0,,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,saaccio Putra,31.05.2021,UgyrXeMlYLF5Ccxy9-J4AaABAg,2021-05-31T14:55:16Z,1,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,M. Fahreno Maliq,hak,UgxuOOA7kcjakSchexl4AaABAg,2019-04-10T03:25:08Z,0,0.0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,7A Zilendra Sega,Litttt man,Ugxcwdqq2LZ_vz5h8tV4AaABAg,2019-04-09T02:30:03Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,sebastian kukuh,Keren walaupun sudah sering dilihat tapi ngak bosenin,UgwR-9WcadEEpXCGCZd4AaABAg,2021-07-16T09:02:01Z,1,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Ferry Rizky,Gokill Gilaaaaa,Ugw7WQ5XUc-W8o-WcLd4AaABAg,2019-04-09T13:01:16Z,1,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,imam mami,4:46 pemain mobile legends 😂😂😂,UgzdKn8uP2AWOBRnXG14AaABAg,2019-04-13T05:31:47Z,1,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Rendy Pramana,Mantab 👍👌,UgxB5hRWHM1oXIlpEGF4AaABAg,2019-04-09T09:43:20Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Zahra Atifah apparesya,"Siapa pun presiden nya 
Kita tetap indonesia 
😁😁",UgyNrkjLjZuUwKQB_mJ4AaABAg,2019-04-11T08:54:38Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Sura kun,Juga,UgyKUIFZAMtptEwKtFN4AaABAg.9AttFJ2CUrp9B1fNDSofpx,2020-07-13T02:12:42Z,0,,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Deraidos,"Berkelas, tp netizen indo lebih seneng nonton ashiap dan ratu squishy",Ugxt_uOgGex6SPsWyr54AaABAg.8tVv_tLZJwZ8tVyz7nv46q,2019-04-09T14:44:46Z,0,,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,galih gempur,"Respect to lopez
Best music myst deisanto
Maju rap indo. Jangan golput",UgxB0CS7ViIWH1mlp9F4AaABAg,2019-04-11T21:43:28Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Rini Rizki,Keren bang saya gak berhenti nonton nya,UgyjSMtE0igb76p05fV4AaABAg,2019-04-14T09:38:30Z,1,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,shaka Muyassa,4:34 bener sekali,Ugya3hiHu0gJcwEZv4t4AaABAg,2019-04-08T13:32:27Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,ria. wnp,KEREN BANGEEEEET GILAAAAA😍😍😍😍,UgwfSLeumEDS5ordo8B4AaABAg,2019-04-09T03:03:43Z,0,0.0,
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Nasti Diky,Ini baru skill di yutub . Awas di cover sama halilintar bgst,UgyujixArd9l-vFeBx14AaABAg,2019-04-08T13:43:59Z,0,0.0,
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Laluabdullah Saputra,Mantap tuh hahahahahha,UgwWQZwdVyABD6jrxoN4AaABAg.8qa0xYsftAb8r5LKzbta4f,2019-02-08T13:26:34Z,0,,
