Video_Id,Tittle,Name,Comment,Comment_Id,Time,Likes,Reply_Count,Label
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Mujahid Muda Chanel,Inilah tanggapan masyrakat papua barat tentang pak jokowi :https://youtu.be/17idp3iLGwM,UgyVh3dHCmpeTmt10GV4AaABAg,2019-04-12T22:40:24Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Irongolem gaming,Apa pun coblosnya tetapi teh botol sosro,Ugw9mHGZ33qx-QPxQQl4AaABAg,2019-04-23T07:19:38Z,1,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,COCOROBET,https://youtu.be/26sdCLuGLYk,UgyUsvM2Ur_fg9WpaT94AaABAg,2019-04-09T03:29:03Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Allexa Xander,siapapun presidennya TEH BOTOL SOSRO minumanya👍,UgzXKDR4vYkGjp9gKIx4AaABAg,2019-04-09T12:31:43Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,7Vibes Lyrics,Top 5 anime fighting scene,UgwkPC34r3WLROCR8LN4AaABAg,2021-03-30T12:02:19Z,1,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Hobi Penting,"ijin numpang iklan gan


Malioboro Merupakan Tempat
Pariwisata di Kota Jogjakarta,Jogjakarta Menawarkan Keindahan Pariwisatanya
yang menjadi andalan Kota jogja karta,Bangi anda Yang Ingin Memiliki Hunian di
Jogjakarta Kami Menawarkan Green Tasneem Bangunjiwo,Terletak di Ringroad Selatan
Dekat Kampus UMY dan Hanya 20 Menit saja Ke Malioboro ,klik Url nya Jika
tertarik

https://www.youtube.com/watch?v=kxWUE15e1uQ&t=48s
Atau hubungi 085-640-570-773 Via WA",UgxumUAcg3A7QUQOBFZ4AaABAg,2019-04-17T05:21:10Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Yogi Coxs,Edotensi no jutsu,UgyYlUBHxBhTF8d00UR4AaABAg,2019-04-09T13:41:38Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,HayuWae TV,"Mantap nihh lagunya... mantapp bgt lah pokoknya...Terus buat berkarya nya,, semangat terus,,semoga sukses Amiin 🙏😁😁
Tombol merah nya udah aku padamkan bos Q dan jangan lupa mampir ke Chanell saya ya saling bantu aja saling padamkan kembali...Bantu sub...🙏🙏🙏😄😄😄",UgyD-W9zlS9Ox-AYzPp4AaABAg,2019-04-18T16:57:14Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,ADKS CHANNEL,Yuk cek channel punya saya siapa tau ada yg manfaat,UgwljdPWiiriVD0qrYd4AaABAg,2019-04-10T13:20:52Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Art of Nami dita,"Lihat gambar ku juga kak, ditunggu ya di chanell kuu",Ugz0uPy3m_Im3eMwIV14AaABAg,2020-03-26T02:45:49Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,M A S R I S A,"Subscribe aku ya, nanti aku subscribe balik 😁🙏🏻",Ugy-LcFZNYHyCVu7wP14AaABAg,2020-03-08T19:12:45Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Zhara,Dari sini https://youtu.be/z1-n7jcriA0,Ugy4E02CnVAim9XZfF94AaABAg.8thoK-oTnL68ti0bUR64vg,2019-04-14T16:17:52Z,0,,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,MAWANG,siapa yang nongton ini 2019 ? kalo masih ada cek single lagu  si gueh hahahaa  https://www.youtube.com/watch?v=J4Th9ERgBhc,UgxzXueEO9FfuvvhTkp4AaABAg,2019-04-09T20:13:03Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,YADY CHANNEL,"JANGAN LUPA MAMPIR DICHANEL,GUA Gan,teman2,isi Vidionya lebih menarik dan bermanfaat ingsaallah..😊😊😊🙏🙏🙏🤩😍😎🤩",Ugw5zQ2cX7Uq_3eeq9l4AaABAg,2019-04-09T23:11:17Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Abing Mekes,Susbcribe ke channel ku dong c:,Ugz6Zu7Xswrgk8FW5UN4AaABAg,2019-05-04T12:21:12Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,PANTI ASUHAN DAN PONPES BINA INSANI,"https://youtu.be/iS6KEjEukhE 


bismillah ini tidak kalah videonya juga",UgzRZfTIDThyMvIk2Hh4AaABAg,2019-04-18T07:56:50Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Gittjoji,#JUSTICEFORAUDREY,UgzVVDawIqS4vNKVa2N4AaABAg,2019-04-09T19:18:29Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,R V N Musik,https://youtu.be/GdEC8r0baHw jangan di klik bahaya,UgwJdjixMwHWUrxuzI94AaABAg,2019-04-11T16:35:47Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Qazwsx AF,Nomor bpjs : 0001811711136,UgwPXbpZuWWx1kGEIMZ4AaABAg,2019-04-10T11:30:19Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,enjooyy,https://youtu.be/vCNO2OYVtr4,UgxMCjlzeGStOc5aV4F4AaABAg,2019-04-11T14:38:17Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,muhajir channel,"Yang dukung jokowi 2 periode ..
Yuk saling subscribe ...sharing"" ilmu ...😇👍🔔",UgxF-IwTRDWk0HlW_-B4AaABAg,2019-04-09T22:38:46Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,GAMING AKBAR,Subs channel ku ada give away nanti aku subsback,UgzqU0xBIwpwyOHOAEN4AaABAg,2019-04-13T07:56:04Z,1,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,bangjuntak 16,Subcribe dong channel gue,UgxhOieTYBb57pNoLsB4AaABAg,2019-04-27T03:49:37Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SL Lcyklig,"Yess besok EXO comeback VIP jan lupa streaming ya.. 😊😊

*sekedar mengingatkan para iKONIC biar ga lupa...😊😊😊",UgxBsVeh6yoxrJ-7eRx4AaABAg,2019-04-11T13:26:52Z,2,3.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,ARV.,https://youtu.be/3ik0c0z1eEc minta tolong like yaa makasii,UgyD_ivABES4HoNRGwh4AaABAg,2019-04-15T04:24:46Z,1,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,andri RA,BAGUS VIDEONYA.. #save UAS https://youtu.be/JLOf272FL3g,UgzIV_JwgIK87Emg0ZR4AaABAg,2019-04-14T17:51:40Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Hazlow,"Jangan lupa nonton video reaction saya epic rap battlez  
https://youtu.be/_K280coFYG4",Ugz1zNxN9i-2IDeNnhR4AaABAg,2019-05-10T18:07:29Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Teddy Taufani,"Siapa yg merinding nonton ini video, like 😨",UgymWIjnqV3Z9JOVGkV4AaABAg,2019-04-10T08:49:44Z,1,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Sheptiean Billy,"Assalamualaikum Sobat Miramar, mana suaranya:v",Ugzfrvrffjq5kAa0koB4AaABAg,2019-04-08T17:22:37Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Romi Primanto,"Urus tu cebong 😂
Follow ig romiprimanto",Ugwrn7rQEFUGNmGc-vR4AaABAg,2019-04-11T23:08:54Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,P E N C U R Y  H A N D A L,Jangan lupa liat meme aku kawan,UgxQrSZm0iWcnJZHZ294AaABAg,2022-04-02T07:49:50Z,2,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Muhammad Sulthon,sultan bahlul jarhun fulus majnun,UgzULPV6cTo8x9lP3394AaABAg.8tVdvJBLyft8tvkToPy4W6,2019-04-20T00:17:30Z,1,,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Musser Tiktokers,Up up Gasss 13Kg,UgwjH1L3cCxBQGMttIl4AaABAg,2019-04-09T23:49:57Z,1,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Jodi Online,pliss subscribe channl saya,UgydVOPVV3PCP6rHUSp4AaABAg,2019-04-09T08:41:28Z,1,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,namias punya,"Keren #trending1

Banyak warga indonesia yang belum mengetahuinya termasuk youtuber  https://youtu.be/70ntzBc2j0Y
😢",UgwT34D3jWxQ6_PKlAd4AaABAg,2019-04-09T14:22:28Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Latte L,Jgn lupa 12 April stream BTS!,UgzkYg87H9jryIOw8gF4AaABAg,2019-04-10T01:51:27Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Rivaldo Rehatta,"Cek juga Epic Drawing Parbowo VS Jokowi dari gue ya
https://youtu.be/qJd7NAQbG-o",UgyBiYdRp8aMAh4QMwV4AaABAg,2019-04-08T14:37:51Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,VYNECX,"SEMOGA YANG BACA JADI YOUTUBER SUKSES😁

""HARUS KERJA KERAS DAN TERUS LAH BERDO'A KARENA ITU ADALAH SALAH SATU KUNCI UNTUK MENUJU KESUKSESAN"" AMINN...😁

BANTU SUBSCRIBE CHANNEL AKU🙏
GAK MAKSA KOK😁
1 SUBSCRIBE=1 SUPPORT😁
MAKASI TEMAN TEMAN YANG UDAH MAMPIR KE CHANNEL SAYA  DAN TERIMA KASIH BAGI TEMAN TEMAN YANG UDAH SUBSCRIBE",Ugxec9pf6vrnWN6HbQt4AaABAg,2019-04-11T21:27:11Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,MM PHOTOVIDEOGRAPHY,https://youtu.be/Oohjp4WVhrw,Ugwz5iSBDA7SJlK-GRZ4AaABAg,2019-04-11T11:52:43Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,dikbokil,Siapa pun presidennya subscribers saya tetep aja dikit bantu subscribe dong😂,Ugxg5tEtySWgoAhJMA54AaABAg,2019-04-08T13:25:20Z,2,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Riki Wahyudi,#BANGALEX,UgznEuUVpr_3-xRF4Gh4AaABAg,2019-04-11T18:25:18Z,1,0.0,spam
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Fernando W,https://youtu.be/oZth17mLCbA,UgxGxJ-P-rrurDdZJtd4AaABAg,2019-02-01T00:17:16Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Rumah seni,kerennnn kak jangan lupa subscribe rumah seni. thank youuu...,UgzqJRbYT8yPZyceM7l4AaABAg,2019-04-19T10:28:24Z,14,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Jason Akmal Affandi,"https://youtu.be/i1SpHpubkH4 
OnMyWay - Cinematic😍



Edit : Subscribe Yaa ;)",UgzJENdMBUCFREVK6P14AaABAg,2019-04-11T12:52:42Z,1,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Suplemen Otak OSB,"Jual Vitamin Penambah Daya Ingat Otak, Vitamin Pembentukan Otak Janin, Vitamin Otak Yg Bagus Untuk Anak, Vitamin Otak Yg Bagus Buat Anak, Vitamin Otak Yg Bagus, Vitamin Otak Yang Paling Bagus, Vitamin Otak Yang Dijual Di Apotik, Vitamin Otak Yang Baik Untuk Anak, Vitamin Otak Yang Bagus Untuk Ibu Hamil, Vitamin Otak Yang Bagus Untuk Anak

https://youtu.be/FxW9Y05a2PM
https://youtu.be/ZVafO5tKY1A
https://youtu.be/ggLczglV6Gw
https://youtu.be/r5CPeJo8LCA
https://youtu.be/D7yCTBxUP0I
https://youtu.be/mDBLLnbeYTA
https://youtu.be/Ub3BStSfA2g
https://youtu.be/tIuI8URNizg
https://youtu.be/0ueU7UoyHPg
https://youtu.be/u-3RXPqS-X4",Ugx1_nQ6T8YFCeXqTs14AaABAg,2019-04-09T22:13:36Z,1,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,taufiq hidayat,https://youtu.be/IADRL2NJ7QE,UgzEL4FlcofwyJ_XV6R4AaABAg,2020-09-12T01:48:27Z,1,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,"5,000 sub for fried chicken",subcribe ke gue kalo mau kfc🍗🍗,UgyDdPIPi4ElSKeg51V4AaABAg,2019-04-12T21:57:00Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Muhammadbarat Vanbasten,"Ayo mampir ke channel ku 

Ada lagu pertama kali aku buat
Bantu like koment sama subscribe nya yaa",UgxeruMpIIiB1PwSsEh4AaABAg,2019-04-08T15:56:51Z,2,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,G i r l y  L o o k,https://youtu.be/TjYZLX1pdf0,Ugwmf4N5PTOPEWBkNOV4AaABAg,2021-05-11T19:22:02Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Kms heykams,"Perlu kalian ketahui, bahayanya jika prabowo jd presiden.!!  https://youtu.be/zU1Y9M1gwTU",UgxOI2MUa6a8wiJ2MCp4AaABAg,2019-04-12T08:22:58Z,3,1.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Johnson Pragantha,Hidup Indomie!,UgyabRUmwtQwLOkD04l4AaABAg.8tVm2CqsNgc8tVpdwKV8bg,2019-04-09T13:23:13Z,0,,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,FT GAMING,Sub aku,UgyyKSlC9bBxR8Ium1h4AaABAg,2019-04-13T04:59:23Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Rizky Marthin Silaen,"https://youtu.be/AAy0eOWa6Nw
Viral Prabowo salah sebut UUD ❗❗❗",UgzEkNdY76ltOnU3pH54AaABAg,2019-04-14T05:39:53Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Famuhriz Channel,"https://youtu.be/RNqYSNv8zy4
DRAW MY LIFE PAK JOKOWI",UgwbqNj0tpxJMyNNIIp4AaABAg,2019-04-12T02:34:15Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Fitri Yuniati,Eminem,UgyufbBHQZw_s3GJwqN4AaABAg.94o9lOj5EtC95PtPMQfneI,2020-02-24T08:48:44Z,4,,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,skinnyindonesian24,Thank you! Yang bikin namanya Myst. Ini IG dia. @mystdeisanto,UgzAMhZ6bEbW_irrEP54AaABAg.8tUvO1EdKuJ8tUwLIkMwoa,2019-04-09T05:02:28Z,1,,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Kipas Angin,"Gg loh parah😊🍈🍈🍈🍈✈Silaturahmi bersama bunda685445149Ranked matchPeta RandomTim sudah dibuat,2=2,ayo join!",Ugzup5RcaVrtXgUdltZ4AaABAg,2019-04-13T15:06:15Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Azis Juliawan,Konohamaru,UgzsWywtTMiBfUJPZ4N4AaABAg.8tVr3EwIqpY8tVsv7NEkEy,2019-04-09T13:51:47Z,0,,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,FAHA LIAN,https://youtu.be/KZAaf4dGXvg lihat juga vidio kami,Ugwitwg3g-ZCugBoWfZ4AaABAg,2020-02-22T16:51:47Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,user,Edo tensei,UgxHqmTCQg-lA9zFOj14AaABAg,2019-04-09T23:20:39Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,DF_Production99,https://youtu.be/LvVqW9kA0u8 ayo dilongok ini juga,Ugx_4V7BcEGErYwkaYZ4AaABAg,2019-04-09T17:52:58Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Selvie Bunnyasih,https://youtu.be/j4QXZTakleE,Ugwd_nu10ttZ3gxbs6t4AaABAg,2019-04-10T15:15:50Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,GS M Gaming,Sling dukung saling support mampir ke canel ku ya 😂 .padam kan merah ku 😂😂,UgwGC2-UOVxcjVyez5J4AaABAg,2019-04-22T09:24:52Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Nikita Supra,http://malenko.info,UgzPTs6MJawRwb0htj14AaABAg,2019-04-10T17:49:54Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Balva Ojzin Chrasiva,Follow @balvawi_dodo,Ugz_W9QKSkGnG1ryPlN4AaABAg,2019-04-13T05:19:11Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,NekoBucin,"Hey kamu ya kamu yang lagi baca komentarku aku yakin kamu akan sukses dan membangaakan orang tuamu 




Tolong bantu subscribe channel ku karena aku ingin membanggakan orang tuaku juga  😍❤❤




Peace ya",UgxpwwmjDhGikhK221Z4AaABAg,2020-07-26T15:04:25Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Bunda Nasha Official,"Bantu subscribe di chanelku ya,,",UgxT9J4lzCrQs9xGYel4AaABAg,2019-04-09T15:52:41Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,andika wisnawa,"https://youtu.be/qlB7vg4I-To , jangan lupa tonton in ya :))",UgxyiQE4QfWNDZVDg9N4AaABAg,2019-04-15T09:08:25Z,1,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,PARJ TV,"Numpang lewat

https://youtu.be/r75NLpidNyk
Peringatan Keras UAH untuk Prabowo",UgzrrsygZGkI-luKc3N4AaABAg,2019-04-13T04:20:27Z,1,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Taufik Norths Chanell,"https://youtu.be/e9483API0Sg

Bagus nih",UgxbVccowzo_AJRHmIp4AaABAg,2019-04-27T16:58:18Z,1,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Nasruddin,"Teman-teman,minta bantu tonton dan like konten shortmovie saya.Like teman teman sangat membantu nilai tugas saya.Sebelumnya saya mengucapkan terima kasih semoga kebaikan kalian dibalas oleh Allah SWT
Aamiin
https://youtu.be/lDHbwiDZLEo",UgyJ_dctzmybQQCUt3p4AaABAg,2019-04-17T16:44:42Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,draw- gaming,"Nonton juga ya
https://youtu.be/YyJIjDmAGI0",UgxWB4k34Fg61ACTV2N4AaABAg,2019-04-18T09:29:50Z,1,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Rizky Fadilatul M.,Thopian Hidayat setidaknya dia ga pernah ngomong lakalaukalaukata :V https://youtu.be/TmGUf5wvEtA,UgyUYvLeeOL631ThUV14AaABAg.8uyRl3ZRoGb8v6eQUwyjqZ,2019-05-19T11:46:54Z,0,,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Zaki Mubarak,https://youtu.be/a2GVxYfKSxA serupa tapi tak sama,Ugz4wFH4ds9FsCYBNmR4AaABAg,2019-04-11T13:10:46Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Badrian,"Klik link vidio test renang tni/polri agar bisa menjadi seperi bapak prabowo

https://youtu.be/PolOZVDdrRY",UgwXbtZi5ha-sM-Y0Zl4AaABAg,2019-04-15T08:08:38Z,5,0.0,spam
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,World Of Sports,https://youtu.be/k0ksdjIxNFA,Ugzskl3SvUc7FMkTgd54AaABAg,2019-01-19T11:04:55Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,David Sianipar,"*Give away* ✨
Rules :
1. Subscribe akun saya
2. Like dan coment di salah satu video saya
3. Coment bahwasanya kalian sudah mengikuti Rules

Nanti "" *SEMUA* "" VIDEO KALIAN AKAN SAYA *Like* saya *Subscribe* dan saya *share*

100% Work",UgzCOP0KuCM22V4cBNJ4AaABAg,2019-04-12T01:59:13Z,0,0.0,spam
