Video_Id,Tittle,Name,Comment,Comment_Id,Time,Likes,Reply_Count,Label
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Rayhan Advertising,keren abis,UgygGXYXPPiXp83sa5F4AaABAg,2019-04-11T03:04:24Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Sabda Asa,Sang Legend Tiba Juga Akhirnya,UgzJ1hhE7LTDI2Zwf8Z4AaABAg,2019-04-09T21:11:47Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,retsa akrima,CLASSS ASLI,UgyFlvtIni3xVOgfoz14AaABAg,2019-04-09T08:11:24Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Ganda Panjaitan,"01 mana suarnya! JOKOWI, AMIN............!",UgxA6HoI8qmXEkeMeVp4AaABAg,2019-04-18T13:16:34Z,2,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Ajudan Hansip,CEBONG MA KAMPRET KALO MAU BERANTEM DI KOLOM KOMENTAR GW AJA ( CAPSLOCK RUSAK ),UgyLDbGjWzEsz9mjk0d4AaABAg,2019-04-11T08:15:59Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Dela Ayu Putri Ramadani,siap kak aku sehari bisa nonton 10 kali sanking suka nya😁,UgxflAVhmjUmjqW7S054AaABAg,2019-04-12T05:01:50Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Ikhsan Juliansyah 🅥,3:17,UgyIn2SNVGaAm1X_IOd4AaABAg,2019-04-10T22:42:17Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Irawan Firmansyah,"Insya Allah ""Akal Sehat"" menang 😂✌️",UgwaVE0rG-vD7GkGwwN4AaABAg,2019-04-10T16:29:05Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Estu Lambang,"Gak Maksud Video bikin Pusing , musik nya juga NORAK terlalu nge Sok alias SOMBONG ! ! mending musik nya dangdut gitu .... Lebih merakyat",UgxHsxoskPdJYFwYiWB4AaABAg,2019-04-11T17:32:52Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,fahri editz,Halo saya dari masa depan,Ugzvjw1S3QGqgLmgOJ14AaABAg,2022-01-17T05:00:18Z,1,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,McChonky,Ubaru,UgwhfqY_CPbo3kLzT5l4AaABAg,2019-04-09T10:13:03Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Farr,Aww ;(,UgxruofxCV7vMQMrTtB4AaABAg.8t_cDXpd4ON8t_jFfFNW4X,2019-04-11T11:03:33Z,0,,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,IZIN OFF,2:26 Eminem Indonesia :v,UgwOHnfwXRCL9bRL2Np4AaABAg,2019-04-17T22:18:00Z,1,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,voodoodoll,Sangat setuju!!,Ugw-nABt1POMmowzZpt4AaABAg.8tghKqrrrmt8tgyLqghBJu,2019-04-14T06:30:09Z,1,,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Muhammad Ilham muttaqin,Suara ny mirip pak prabowo,Ugyu-2-XT18qqB2EAWJ4AaABAg,2019-05-24T11:24:22Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,adly chinz,"Kalau pensi bakal rindu karya² skinnyindonesia24 sukses selalu bng, dan buat kita semua",Ugz_Yo-i23DyM_Q2uc14AaABAg,2020-07-05T11:54:56Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Ditabok Mencret,"Coba play pake 1,25x
Makin asoy",UgyXH0NbAIjiOPGmb0N4AaABAg,2019-04-12T16:16:06Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Yuni Kartika,Demi apa ini keren bangeuuuddd bung 😰😰,Ugy1uH8plmsKchUa2BN4AaABAg,2019-04-09T17:39:21Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,dddd,Yang masih dengerintahun 2021 mana suara nya'-',UgzGeJxtuu3D74jrBXx4AaABAg,2020-08-18T08:38:57Z,1,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,D TUO,"Sumpah gila parah  fix 
Keren abiss:.",UgxGRhNHu1mWIKVFCBR4AaABAg,2019-04-10T03:12:57Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Johan Canneke,Kayak iklan,UgzFLGZdcovLS8gRksR4AaABAg,2022-03-27T10:49:16Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Sevian Putra,"EPIC RAP 
RAISO RAISO    RAISO TURU WKWKK",UgyKhV-w0AygdKAHq3p4AaABAg,2020-06-06T23:13:42Z,1,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,roronoa Zoro,"Respect, inilah yang kami butuhkan",UgyRTrUbh4BumlDIwh94AaABAg,2019-04-09T17:40:46Z,82,1.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Leonard Indriyanto,Wkwkwk... jd inget eranya epic rap battle of history... perbanyak lg nih konten yg kreatif gini..,Ugwo913DHrxeiNaAoPt4AaABAg,2019-04-10T11:57:33Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Angga Aditya,Mantullllll semantul mantulnyaa 💥💥💥💥 epic,UgzpSQtvDORc64rW2_B4AaABAg,2019-04-08T17:11:49Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Su Prapti,Gw hadir,Ugy-vIZE514lGk0Sn5t4AaABAg.93Fk2g9SjsX947T22Mnc_r,2020-01-23T08:31:54Z,0,,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,jrxagus official.channell,Ingat nyibloss,UgyvZg_PZWeh_eJww1J4AaABAg,2019-04-14T03:46:16Z,1,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Uli Ni'mah,❤,UgxJxAA-YGEujndEoHR4AaABAg,2019-04-09T15:16:19Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Om Irenk Tv,"Gokz...trending no.1

Minggir juga akhirnya tuh blackpink",UgyqcgP5Ei2jiomXrM14AaABAg,2019-04-09T15:50:48Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Sitha Maheswari,❤️❤️❤️❤️❤️❤️❤️❤️,UgymFelI-tnkiC28u_V4AaABAg,2019-04-13T00:58:01Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Cari Bini Channel,Epic,Ugy592NgiiorQ73NdDh4AaABAg,2019-04-11T05:16:22Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,GarField,"kan yang penjarain tuh pihak hukum bro
lagian pelecehan nama Presiden tuh udah ada Undang-Undang nya bro HAHA",UgxA2UiJZYzP6r5xz4h4AaABAg.8t_ZIO7_rxv8t_cMepJL5o,2019-04-11T10:03:20Z,0,,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Annelies Diva Nusantara,UH SHE UP,UgwNuCQOz3TUqW8W2Cx4AaABAg.8uJSHSy8ruy8uLtwNKuhHH,2019-04-30T13:19:41Z,5,,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,meissy anggun,😍😍😍,UgyzwBpq0hSg6WafzsF4AaABAg,2019-04-12T06:40:27Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,adlielaly top,Akhirnya trending 1 (plastik) dah kalah,UgzAF7l5fVV2sRrt2Th4AaABAg,2019-04-10T10:53:50Z,5,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Hari Saptaji,0:54 FLOW JAMAN NOW JOKOWI 😆😆😆,UgyOCg8bK6tt7TrpWi54AaABAg,2019-04-09T01:40:11Z,1,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,1130am,kpopers lagi,UgzdSboRlps13-Aa4c94AaABAg,2019-04-09T09:02:24Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Hendi Tambunan,Mantul,UgyVXESlnxxpl6ifU854AaABAg,2019-04-12T17:59:35Z,1,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Edrian Hakim,Epic bgt dah ⚠️⚠️,UgzOgWIo4B02BwQ8feV4AaABAg,2019-04-10T09:59:26Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,maksri in,Fokus sama giginya kak dovi bersih bgt.,Ugw6srLDn4r5-pGsl894AaABAg,2019-04-09T05:11:26Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Fajar Nurcholis,Sobat gurun apaan yak,UgwbVTVBVlMV1RJOhLZ4AaABAg,2019-04-10T15:42:48Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Achie Rie,"Akhirnya trending #1, gw baru aja liat yg videonya 4thn yg lalu, trs liat lg yg 2019 ini, the best, mantuuulllll",UgxXykatFFz6T4FLqSV4AaABAg,2019-04-10T10:50:14Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Tik Talk,buangsat! keren banget!,UgxWKfwvE1wHXKbCML94AaABAg,2019-04-09T09:31:29Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,xxxshleyy_,"Rap nya bagus, COCOK UNTUK TRENDING",UgykxH_AGMXBwl7irkp4AaABAg,2019-04-10T22:54:24Z,1,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Glen Dewi93,"Keren Bangedtt,. Ah  She UPP,!!😆💓💓",UgxnMGOgb473ZtWYEPB4AaABAg,2019-04-10T08:49:26Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Ulfa Citasari,Kerennnnnn,UgyhJtYnnflC-iS4jzl4AaABAg,2019-04-11T01:25:26Z,0,0.0,legitimate
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Easy Life,orang sakit anda,UgzU_EIDB6GOu8iWhll4AaABAg.8qDCL8l71c18qGR770-5u_,2019-01-19T00:17:22Z,0,,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,nova nisa,Kewren bang🤣,Ugx4ZzmMe9GoFpDOV5F4AaABAg,2019-04-18T13:04:02Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Anjar Nugroho,Kereeen!!!,UgwvRt5YWp3YrsTckbt4AaABAg,2019-04-09T03:53:52Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Monzo All,Bangsatt bagus banget 🤣🤣,UgyUPlq6dn0XTB7DC_N4AaABAg,2019-04-09T11:33:07Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,berita terkini,https://youtu.be/JvgM0umjztw,UgyJgvbXaRLoxf_I9WV4AaABAg,2019-04-18T07:54:32Z,0,0.0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,haikal ns,Ada saya,Ugx8mcr6i-fubUdMBE54AaABAg,2020-03-28T03:37:04Z,1,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Aditya Ramdhani,"Salah nya, pak Jokowi itu marahnya gak begitu :) edit : hutang udh dari dulu gede,

 tapi mantab. Awkwowkwo",UgxP0y6WOtugNb8d_Ct4AaABAg,2019-04-12T15:24:03Z,1,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Aviida avi,ini gilaaa keren bgtt sihh!!!!!,UgxAhOx5Q06zDP-1xSd4AaABAg,2019-04-11T09:57:54Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,JTOP99,#1 on trending?? 😂😂,UgwofhsOq8NIe_2F2El4AaABAg,2019-04-12T12:12:18Z,1,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Endah Wulandari WS,Mntaaaapppp,UgwUfYPBno67kkMgx5h4AaABAg,2019-04-11T02:43:45Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,graswey mwanach,Lotus Entertainment iya benar kalo suka lagunya kan bisa download dan diulang-ulang,UgxgvCamQG3ot6HKhZ94AaABAg.8thKHkt_4CO8thgLkLmnsT,2019-04-14T13:12:05Z,1,,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Dandi Erdiyansah,Ini youtube yang gw suka,UgxQj9yuyIQKW52vGnB4AaABAg,2019-04-13T01:53:52Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,agustin maya,Kaweren sih ini,UgzVVEEcpipM7POqrgN4AaABAg,2019-04-10T13:07:38Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,12. DEWA ALAMSYAH RAJASA.S,:v,UgzHBpPBgPXtxw0U6Cl4AaABAg.8tTNTMpp20i8tcE0kscIsn,2019-04-12T10:19:37Z,0,,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,ᄋᄋᄋvaniieonnie,"""JK"" auto mikir jungkook,ehm saya army dan pencinta semua tentang korea tapi saya tetep dukung karya indonesia",UgxcrNOtH70YPlQs31t4AaABAg,2019-04-14T12:51:41Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,R NAJMAA,"Keren,,, mantap jiwa,,, Prabowo &sandi 👆 mana suaranya...???",UgwFv0F-GD9RDWTvTv54AaABAg,2019-04-09T13:42:29Z,4,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Aku Aku,Siapa yang nonton di ulang2 like + komen,UgxV-O_03Kv5CF7oX7h4AaABAg,2020-06-26T05:58:24Z,1,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,anwar widayat,"""bapak tau ga umur fans mereka brpa? "" hahaha",UgxERiVeqvVnRfFW1Zh4AaABAg,2019-04-08T13:03:57Z,0,0.0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Chairul Alamsyah Nasution,nah gini dong klo debat tuh lewat karya jgn lewat adu bacot dan hal salah lainnya,UgwaeVRepypXiQD6JTJ4AaABAg,2019-04-10T16:51:24Z,0,0.0,legitimate
