Video_Id,Tittle,Name,Comment,Comment_Id,Time,Likes,Reply_Count
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Hadi Parnoto HDP,"Tiba-tiba air mata menetes saat pak jokowi bilang "": Saya masih percaya tentang kekuatan TNI"" dengan nada pelan dan bersuara rendahnya 😭",UgxVF2uB_Yrn-E-qqYp4AaABAg,2021-09-05T17:08:45Z,4,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Raditya FarzanZ.,"7:00 betulan ada loo pas di tahun 2021 ada yang mencuri ikan di natuna, tni kerahkan ke papua memberantas opm mana katannya gk ada perang pasti adanya perang sekarang aja korupsi banyak uang bansos di korupsi malahan ada di pungli mantap pak prabowo",Ugzg1ZUk0sLq5-wm0GJ4AaABAg,2021-08-18T03:57:13Z,1,1
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Adam Gans,Kapal perang China baru baru ini masuk ke wilayah Natuna 👍🏻😁,Ugzg1ZUk0sLq5-wm0GJ4AaABAg.9RAP5aphMQ89T81OyPs0EF,2021-10-05T22:54:27Z,1,
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Borokuwak,Hai.. kami dari masa depan yg tersiksa kesusahan:),UgxFEVUhYsAjR4He84F4AaABAg,2021-07-27T12:57:37Z,2,1
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Juni Juli,Bismillah Jowoki 3 Periode,UgxFEVUhYsAjR4He84F4AaABAg.9QIiSLz9SA_9QYKyae7lBG,2021-08-02T14:31:33Z,0,
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Prof Usb,NERAKA NERAKA NERAKA,UgwZWvE-2tkAxErzVJd4AaABAg,2021-05-27T06:41:23Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Prof Usb,Putaran 3 tahun,Ugwy0C7t2-9NHDpqalp4AaABAg,2021-05-27T06:41:06Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,TUTOR_WORK,saya lebih milih pak prabowo yang setuju like,Ugz9JNozBkOYWwMwZdN4AaABAg,2021-05-09T02:39:41Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Caca Wulandari,"Tahun 2021 , Jokowi bukan yang terbaik. Jokowi mundur lah udah di demo juga!!!",UgwSz4X2RiojvWgbeOx4AaABAg,2021-05-03T10:28:32Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Caca Wulandari,"Tahun 2021 , Jokowi bukan yang terbaik. Jokowi mundur lah udah di demo juga!!!",Ugzn_VuPxs5qmzOVIaN4AaABAg,2021-05-03T10:28:20Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Caca Wulandari,"Tahun 2021 , Jokowi bukan yang terbaik. Jokowi mundur lah udah di demo juga!!!",UgwJubvI02m6XsuhMXp4AaABAg,2021-05-03T10:28:15Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,epo febrian,Yang nonton di 2021 tepatnya bulan ramadhan?,UgyCvrdJ4xdb2IPJJ8p4AaABAg,2021-05-02T07:23:28Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Muh Rezky,Jokowi emang the best lah wkwkwk,UgzFGIOPc-gBSNITggd4AaABAg,2021-01-04T06:59:34Z,3,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Jika kau mensyukuri nikmatku maka akan ku tambah rejeki mu aat sapaat,UgxkxpiSpgpiPdKABFh4AaABAg,2020-11-22T04:52:35Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Janda atau gadis gambar h karja,Ugwu4XipbP6HvZ7ggg94AaABAg,2020-11-22T04:29:05Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Aya di pager pager rsjd kampung artis Yanto keur nyusu bioy hey,Ugz1An_5_CeaiF9Wsod4AaABAg,2020-11-22T04:28:19Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Jama cicing di rejeung si yaya,UgxJldr2DQPZcDqtkC94AaABAg,2020-11-22T04:27:14Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Pak Prabowo Subianto pak dansek,Ugxi2gALKerFduvDsXZ4AaABAg,2020-11-22T04:26:36Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Mas bejo,UgxMqhNj0nl2EwDwKod4AaABAg,2020-11-22T04:26:00Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Aya 20 nilaina,UgwiQFNbowa1fGHKzFh4AaABAg,2020-11-22T04:25:46Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Ulah ngarrewedang bae,Ugz_-kPO8Io9Nx1Xr2x4AaABAg,2020-11-22T04:25:08Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Pak Husni di Indramayu ceramah sunda,Ugzq8K64zDg6tTwKcjV4AaABAg,2020-11-22T04:24:46Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Cece kawin sapuluh keriting,UgyL1qQSCdhWkFWLkWd4AaABAg,2020-11-22T04:24:14Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Cece mild welas,UgzoMN0HN5cmjoA9JQt4AaABAg,2020-11-22T04:23:50Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Demang mester korupsi makan bakso tikus persiden unggal engon,UgwjOArDDo16R3Z5naZ4AaABAg,2020-11-22T04:23:19Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Pa mantri hamid Bima sunan Bonang Aya maca. Ayat kursi panas panas iramanya sopa junai,UgyahNPXhX0fSmAJAk54AaABAg,2020-11-22T04:22:11Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Uut sidik kasus,UgxokC06l4J8-AU9tox4AaABAg,2020-11-22T04:20:41Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,"Jokowi Jokowi dia mah geu s teu usum anak si Agus Tah ,Agus pasaunen",UgwGaxboWtF__wbsffJ4AaABAg,2020-11-22T04:20:26Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Mending Jokowi perjaka terus Prabawa embung di suruh siripat menang hadiah pm rasonia,Ugz-i3JItJSW0gKvwYp4AaABAg,2020-11-22T04:19:28Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Ku cina,Ugz3XiLmf6YjZjnvIyJ4AaABAg,2020-11-22T04:17:53Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Bung Karno di suntik hormon,UgziV9DYeOAJJ4k1NVB4AaABAg,2020-11-22T04:17:36Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Menang Bu sasarungan jurusannya naik hali,UgxPBzTvdjrPkf9Cvy14AaABAg,2020-11-22T04:16:51Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Presiden ungal aya,UgwmXC-kJbpm_vcizot4AaABAg,2020-11-22T04:16:13Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Pak iksan,Ugxicb4IWAHwsPhCMnh4AaABAg,2020-11-22T04:15:01Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,Aya di ajar gitar na tv,UgycPATt7IOff1h3NTx4AaABAg,2020-11-22T04:14:07Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,"Pak Jokowi nyunatan Prabowo,bah disunatan kusaha pak mantri hamid",UgxKtWj6HK35Eyas21d4AaABAg,2020-11-22T04:13:44Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,1 meter jalan milik,Ugy9J6SQSAPjcZjKuP54AaABAg,2020-11-22T04:08:57Z,0,1
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Entus Tubagus,1 meter jalan milik kita,Ugy9J6SQSAPjcZjKuP54AaABAg.9GLlbCxAp7B9GLlyIQrOGb,2020-11-22T04:12:06Z,0,
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,SYAM SONG,"Trump:joko widodo
Biden:prabowo
🤣🤣🤣🤣🤣🤣🤣",UgxBmZsU_KoUnJCUiTB4AaABAg,2020-11-05T05:33:36Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Muhammad Yunus,Sekarang kalian tau bapak Prabowo wawasan nya lebih luassss dari yang Ono,UgwosQsdOipL5gxY0d14AaABAg,2020-10-24T21:44:14Z,5,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Adha Juceng,Karena pa Jokowi baik baki sama rakyat semu negara lebih baik pilih pa Jokowi ajah,Ugxlrag6eVP1Ky6eVn14AaABAg,2020-10-16T00:20:45Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Adha Juceng,Aku juga pilih pa Jokowi ajah,UgxZWAoRWv7ihAiZpLx4AaABAg,2020-10-16T00:18:47Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Shikanoin Heizou,"prabowo : pertahanan
jokowi : umm kita punya tni dan saya lebih ke warga kan warga bukan robot-",UgyYpGgHdDl5P-41aw14AaABAg,2020-09-24T14:25:38Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,erik kurniawan,"Mau dukung jokowi tavi takut di bilang kafir. Mau pilih prabowo tavi takut di bilang ga punya otak 
Hadeuh udah deh golput",UgxENV3Kr9sPgjrUy4Z4AaABAg,2020-09-07T01:41:49Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Matador,Kenapa kalian memiliki jokowi? Kenapa kalian tidak milih prabowo?,UgwPBZ5aPNaRSKGQF-p4AaABAg,2020-08-01T01:04:46Z,0,1
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,BASEDCataphract,"@James Kurniadi because from what I see, Jokowi is a better candidate than the latter, not saying that prabpwo is bad tho",UgwPBZ5aPNaRSKGQF-p4AaABAg.9BnThH1zpOt9Foj0AvIyR8,2020-11-08T22:52:06Z,0,
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Hiburan 89,"Maaf gan saya numpang ketaawa,yg milih prabowo pada kena hipnotis haha",UgxAfzk4SrC419xtlN14AaABAg,2020-05-25T15:42:57Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,MALIK FAJAR,"Siapa milih Prabowo
Berilah like supaya Jokowi turun jabatan",UgwxFgfGTZP7o7Ptx_F4AaABAg,2020-05-20T16:19:34Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Qalbie Nur,"Jokowi 
Markaas bagus gk bisa perang",UgzBvuPZXCke29SGRc94AaABAg,2020-05-13T03:47:20Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Selly Cantika,"Untuk menghancurkan kejahatan,engkau harus menembak banditnya!!!!kau tunggu ya prabowo,,,aku bikin mati kau!!!",UgzDJIehIttKeYwavmN4AaABAg,2020-05-04T00:37:37Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Selly Cantika,"Engga bisa!!!! prabowo (iblis) harus keluar dari kabinet kerja!!!!!harus kerjakan Daud!!!!kalau engkau tidak pecat itu Prabowo,,engkau yg harus aku gantikan,,,engga betul kau memimpin!!!!engkau tidak tegas!!!!",UgzNl9cuGdkaBDW4dCt4AaABAg,2020-05-04T00:35:07Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,spidermanmy,Huuuuuuu mana suaranya pak Jokowi Dodo kasih semangat dong 🥰🙏 ayok kasih semangat Jokowi tetap nomor 1,UgwcGYprgDoG2sUELBx4AaABAg,2020-04-12T07:54:27Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Aditya Kusumayanti,BENAR PAK....KALAW SEMUA SERBA  CEPAT....TIDAK AKAN MENIMBULKAN KORUPSI...,UgwcFsE6LsWqryvWqJ54AaABAg,2020-03-30T08:20:09Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Aditya Kusumayanti,UDAH AJA DUA DUANYA...KERJA BARENGAN....PAK PRABOWO JADI WAKIIL PAK PRESIDEN....BELIAU BERDUA SEBENAR SE IRING SEJALAN....SAMA SAMA KUAT...DUA KEKUATAN DI SATUKAN............TAPI INI VIDIO JAMAN BAHEULA.....,UgwyMDAdCsJkcam47-l4AaABAg,2020-03-30T08:15:56Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Noufan prahestama,Saya dukung Jokowi harus menang,UgytpydOyY7QUWrXrhZ4AaABAg,2020-03-13T06:00:04Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,malika nurse sifa malika,HIDUP PAK BRABOWO,Ugys4YLA9iclf17ZkMp4AaABAg,2020-02-17T14:48:34Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Will CH,02,UgzaKr3_xVx9PxCIqxh4AaABAg,2020-01-08T00:34:03Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Tri Supratomo,apakah ini cikal bakal Pak Joko berniat dan tertarik mengajak Pak Prabowo ke Pertahanan??,Ugxay6sBEscMutg17654AaABAg,2019-12-02T14:32:08Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,WAI Channel,"Sudah jangan pada ribut, mending ke Channelku buat Goyang Dua Jari yuk,,,
TaaRRRiiiik Boss.... Seerrrrrr.... ^__^",Ugy4WR2cl_20xm21sOR4AaABAg,2019-11-01T21:40:26Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Saepul99,Selamat bekerja menhan pak prabowo subianto smoga bisa membuat pertahanan negara kita semakin kuat solid & di segani dunia.,Ugy2usL_wt6lXv8Gxx94AaABAg,2019-10-23T08:00:58Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Eson Joey,Riau mendukung probowo Sandi,UgyoVjeY7dw5tZfba7t4AaABAg,2019-10-06T05:26:02Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,epic lagend cheannel epic lagend cheannel,Aku pilih pak Jokowi ..salam dari Malaysia ..Kerna gk sombong sama rakyat,UgzvpKCohf-gZpPNmYt4AaABAg,2019-09-25T07:37:37Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,putra,"apa yg ia tanam pasti akan ia petik, hukum karma berlaku",UgyIdi3_18xLGVl0F8R4AaABAg,2019-09-08T14:35:41Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Rizalsholihin Rizal,Pak prabowo knapa anda mulai panik...,UgwAokj7YIZdCZAd7ed4AaABAg,2019-09-03T21:06:31Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Anonymous,"Jgn 2 periode doang usahakan 2x lipat nya, indonesia bagian timur semakin maju semenjak masa pemerintahan nya jkw",UgwLVO_jX5RDzf4Nq2d4AaABAg,2019-08-26T14:56:16Z,4,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Muh Amrul,"Aman 20 tahun apa,liat skrg ppua kacau,pihak2 asing luar siap msuk utk provokasj",UgwTlBWMW3W4hZDu8vl4AaABAg,2019-08-19T12:58:30Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Mamey Toys Review,"Jokowi like
P0",UgwoZujNiDZ8Us3Ib1h4AaABAg,2019-08-11T12:18:57Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Green Craftz,"Siapa pendukung JOKOWI  MA'RUF Like


GAK MAKSA YA SEMOGA YANG LIKE MENDAPATKAN BERKAH NAIK HAJI amin🙏🙏🙏",UgwCMelj87mZ_yBq25p4AaABAg,2019-07-12T10:36:47Z,2,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Suha Miati,Yg dukung jokowi like aku 🖒,Ugx7aFmbMyu9sAcTRkV4AaABAg,2019-07-11T11:21:48Z,1,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Anja Yani,😆😆😆😆😆😆😆,UgwYYqjkEK2viKMCaUh4AaABAg,2019-07-09T02:13:08Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Sugito Vivo,apa masih adakah yng melihat ini hahaha kemana yha sekarang prabowo kok gk ada kbar  saya dengar katanya kok di luar negri knapa yha,UgyUAMi1QSeeuCzDk5B4AaABAg,2019-06-25T06:26:02Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Arjuna Putra,"Prabowo sandi=Like
jokowi ma' ruf= commen
Tap👍👍👍👍👍👇👇👇",UgxA8zILf17-imPobnN4AaABAg,2019-06-23T01:47:16Z,1,1
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Muh Rezky,Kere,UgxA8zILf17-imPobnN4AaABAg.8wVhcFIeTZp9I4nP2W67Yu,2021-01-04T07:00:20Z,0,
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Nizam ganu69,prabowo ni badegol dan sombong..boring asyik sembang pertahanan sahaja,UgwOyEPjAm0iYfFe-6p4AaABAg,2019-06-20T15:28:16Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Sanah Yuyu,Syapapun yang menang yang penting ga ganggu ga ganti menu makan dirumah kita hahaha🙂🙂🙂🙂🙂,UgyPBVVtCW3Ro3g7bnh4AaABAg,2019-06-05T11:42:15Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,samsudin ismail,walaupon aku org malaysia aku ttap sokong jokowi...Jokowi bapa pembngunan...Semga indonesia btmbah  mju....,UgyM-ZhG8zSUqeqCP3x4AaABAg,2019-06-02T10:48:51Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Arif U.M,"Jokowi=kita,  kita, kita
Prabowo=saya,  saya,  saya
udah kelihatan siapa yang mememtingkan rakyatnya, dan siapa yg mementingkan diri sendiri.",UgxVwBVPp1GfiZyI-LB4AaABAg,2019-06-02T03:09:16Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Sri Mulyati,saya milih jokowi presiden😎😎,Ugyjz252AYUTLoAb_kR4AaABAg,2019-06-01T21:01:21Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Mr nur,Hidup Pak jokowi 24 MERAH,UgzKhPlPre9EPDekbNx4AaABAg,2019-05-25T21:42:46Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Taruni taruni,Semangat pak jokowi,UgwIAp7WOoU4aHQ5N4t4AaABAg,2019-05-23T23:47:48Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Gired field,"Jokowi menang.....yeay,tolong pak jokowi turun kan harga kinder joy karena itu terlalu mahal",UgxMn6lnx3eYRepZwhZ4AaABAg,2019-05-22T15:48:50Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Agus Hermanto,Bagi para presiden harap tolong perhatikan masarakat dan daerah lain jangan hanya memperhatikan pulau jawa tolong kalimantan sulawesi papua maluku dan sumatra dan pulau kecil lain nya karena daerah lain belum terlalu maju kecuali jawa bagi presiden dan wakil presiden indonesia,UgyeRYqBBOd57pW197F4AaABAg,2019-05-22T03:22:42Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Yusma Hilal,"bowo gausa nyalon presiden ya.... bowo main tiktok ajha gih sana :P... 
biar pak jokowi yg terusin merintah indo :)",UgyFd-pUKuBEh-j32jJ4AaABAg,2019-05-15T22:53:40Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Rahman Chalid,Ketahuan cerdasnya,UgwAKVR4m88jdJbqvGF4AaABAg,2019-05-12T19:58:30Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Baharuddin Abdullah,Pilihan terbaik adalah presiden jokowi salam dari malaysia,UgzgZoqY9ScxCSlAOJt4AaABAg,2019-05-09T16:20:45Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,siti holifah,Yg gk sk LG MA pk jokoelwi soalnya dia tdk sesuai dengan pangkat dia gk tegass Andai tegasss,UgyQVnoAXGyxRC79gMB4AaABAg,2019-05-09T08:19:42Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,siti holifah,Kerja Nyata tp hutang negara Indonesia numpukk kembli,Ugyx7u0RlD1V_LDQonB4AaABAg,2019-05-09T08:17:21Z,0,0
LU2p56QVUWA,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,Mas Kemet,Yg dikatakan pak jokowi itu benar,UgzDC1E31w-mhmCA-F14AaABAg,2019-05-04T03:29:58Z,0,0
