Video_Id,Tittle,Name,Comment,Comment_Id,Time,Likes,Reply_Count
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Muhammad Ulul Azmi_Askandar,Orang baik pasti tepilih,Ugwx3SBAbhM63cnYHOJ4AaABAg,2019-04-02T12:45:20Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Widya Ulfa,"Namanya demokrasi...  Siapapun yg menang kita tetap jaga idiologi negara kita serta semboyan negara kita dan hormati hasil demokrasi,  maka negara kita barulah akan damaaaaiiii...",UgznfMOiaD-34W3SNIt4AaABAg,2019-04-01T16:06:34Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Widya Ulfa,"Air kita import kah?? 
Perasaan air Indonesia banyak deh...",UgwC53i8unWsGM0feg94AaABAg,2019-04-01T16:03:45Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,GPS North,"se elek ki cocotmu , bok koe ne apik  nyalonke",UgwdckBU7IGBVJgA01N4AaABAg,2019-04-01T12:41:39Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Mhmmd Majid,Alam indonesia menolak punah #wonderfulindonesia #02presiden,Ugz3Vx5KdavE-3zpmY54AaABAg,2019-04-01T09:31:27Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,BEBAS musicloth,"Secara logika tengah malam berdua dengan sopir..., ngak masuk akal. 
#akalsehat",UgztPyfSvIQVitgLIjR4AaABAg,2019-04-01T01:06:12Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Imelda Fadilla,"Lebih terlihat mana yang berlimu dan berpendidikan dan mana yang berilmu tetapi tidak terdidik , cara berbicaranya adalah penentu kepribadiannya ~

#jokowi2periode",UgwiZt3Prta3ms-ltXl4AaABAg,2019-03-31T15:18:28Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Sri Rahayu,Klw ingin dikmbalikan lahan yv di pegang bpk prabowo...  Ya kembalikan juga uangnya...  Jgn hnya sung diminta gitu aja mang prabowo beli pake daun..  Masih untung di slamatkan dari pada jatuh ke negara lainn...  Netizen berfikirlah jernih....,Ugz276kLU7zxQdqLnnF4AaABAg,2019-03-30T21:29:42Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,alex prima,Pas memang mantap,Ugz3FZEwwmw3xspJTal4AaABAg,2019-03-30T18:02:35Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Hans Silaen,Jokowi memang gua banggakan jadi presiden doakan jokowi jadi presiden 2 peiodee agar indonesia bisa lebih maju,UgytC6zxy8hDjgZYqj54AaABAg,2019-03-30T17:03:58Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,pak iwan tim pemburu santet sunter jaya,Kalu jadi orang kaya jokowi kalem pendim ga kaya pakbowo emusi aja dan egowis,Ugxl1SzoYifjZRw9X2l4AaABAg,2019-03-30T14:39:37Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,ndoro bei,✌️😁✌️ untuk indonesia lbh baek...,UgxztSwlHiyY8WMbRPB4AaABAg,2019-03-30T14:36:32Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Pak Ndut,"Keduanya Bagi Saya, Keduanya Adalah Putra Terbaik Indonesia, Dan Saya Tak Ingin Menjelekkan Keduanya.

Tetapi Untuk Pilihan 01
Pak Jokowi Amin.",UgwwsMaaU67y06VhQyh4AaABAg,2019-03-30T13:06:53Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Nexara,I'll choose the best 😊,Ugx2YS1Hu7arEiLf7fV4AaABAg,2019-03-30T07:09:04Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,hayuk mabar,Suka prabowo like,Ugw3GLk4XG-tfwm_g294AaABAg,2019-03-30T04:33:02Z,1,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Yunus Bjm,"kubu  ... ko  main sebut nama pribadi , cukup konsisten pada pertanyaan yg akan di jawab aja",UgxXrhcS0e5qONON1QN4AaABAg,2019-03-30T02:30:56Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Azzura Rahma,jokowi aminnnn,Ugyg39UubrnuzMkKjch4AaABAg,2019-03-27T06:48:03Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Da HK,"mbk nana najwa sihab , knp g jd moderator ny",UgyO7OAClu5RJpYE2kd4AaABAg,2019-03-26T14:45:02Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,why 077,"Saya hanya rakyat kecil yang menginginkan kedamaian,ketentraman,rukun,gotongroyong bangun negara bersama2 untuk lebih maju dan bermartabat serta akhlak yang baik bagi semua rakyat dan pemimpin nkri. Andaikan pak prabowo dan pak jokowi benar2 menginginkan nkri lbh baik dan membela rakyat. Bersatulah menjadi satu utk nkri jangan saling serang dan menyerang krn hanya membuat rakyat mjd terpecah belah antara 2 kubu. Andaikan beliau bisa bersatu tentu rakyat akan senang. Biarlah pak jokowi naik utk ke 2 kalinya dan pak prabowo mjd wakil dan 5 thn ke depan pak prabowo mengambil alih kepemimpinan nkri utk 2 periode selanjutnya. Itulah harapan saya sbg rakyat kecil yg menginginkan kedamaian utk nkri.",Ugy9eheHmj6EjSsWwgl4AaABAg,2019-03-26T12:02:05Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Hengky Kamasi,"Gue berharap aja loh lihat pakai hati..
Law mau ambil hati mereka bisa memilih kalian ambilah hati buruh dan perawat diseluruh Indonesia ini,tks,ptt dan honor perawat berapa gajinya dan kerjanya berapa lam dan ditunda lg gajinya??
Sanpai sekarang pun ada lg yg blm gajian udah 3 bulan apa lg mau dekat pemilu ini,dimana mata hati kalian itu.ini yg dibahas terus""an honor guru dan bpjs.
Ada pernag kalian bahas tentang kesejahteraan perawat dan bidan diseluruh Indonesia ini,gak ada sm sekali???
Sedangkan honor guru masih mending mereka pasti gajinya dan jam kerjanya pun tau??
Law bekoar"" andalan nya pecat,dimana hati kalian?",UgxHxYx7i8bpGmZITG54AaABAg,2019-03-26T08:21:28Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Iyus Hermawan,Ttp 01.,Ugz8wc0DGJOPH6j0dit4AaABAg,2019-03-25T16:25:12Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Refika Anita Putri,PRABOWO KEREN 👆👆👆👆,Ugyxjugm4Oiw14ljURx4AaABAg,2019-03-25T15:08:56Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Abdul Muiz,HIDUP NO. 1,UgyuN9lQSsqPS0irJRx4AaABAg,2019-03-25T03:50:07Z,1,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Moon light,"Maaf mau nanya, penggagas Citarum harum siapa ya ?",Ugwef9bjmBQd1nB_BN14AaABAg,2019-03-23T09:14:14Z,0,0
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,P.Y.M PEMSAR DIDIN,"Saya Akan berikan Rahasia Masa Depan Indonesia berupa Hasil Pilpres 2019,

Hasil Pilpres 2019 yang terpilih sebagai Presiden adalah

Prabowo Subianto serta Wakilnya Sandiaga Uno.

Saya tidak berdusta & ini bukan suatu Cerita Rahasia Tuhan yang saya buat2.

Demikian semoga berfaedah bagi Masyarakat terutama Indonesia.",Ugz1i9MH4BT6V8O0rkN4AaABAg,2019-03-22T15:23:15Z,1,0
